1548;21.9;21.5;21.900;43.793;23.834;
1549;21.9;21.0;21.800;43.695;23.810;
1550;21.9;21.0;21.800;43.597;24.103;
1551;21.9;21.1;21.800;43.695;23.810;
1552;21.9;21.3;21.800;44.086;24.029;
1553;21.9;21.0;21.800;44.673;23.834;
1554;21.9;21.3;21.800;44.966;24.029;
1555;21.9;21.2;21.900;44.966;23.810;
1556;21.9;21.3;21.900;44.868;24.029;
1557;21.9;21.1;21.900;45.161;23.785;
1558;21.9;21.1;21.900;45.259;23.785;
1559;21.9;21.1;21.900;45.161;23.785;
1560;21.9;21.2;21.900;45.846;24.078;
1561;21.9;21.1;21.900;45.748;23.834;
1562;21.9;21.2;21.900;46.041;24.078;
1563;21.9;21.3;21.900;45.357;24.005;
1564;21.9;20.9;21.900;45.064;24.054;
1565;21.9;21.2;21.900;44.575;23.810;
1566;21.9;21.3;21.900;44.673;24.054;
1567;21.9;20.9;21.900;44.868;23.761;
1568;21.9;21.2;22.000;44.868;24.029;
1569;21.9;21.0;22.000;44.575;24.029;
1570;21.9;21.3;21.900;44.379;24.078;
1571;21.9;21.4;21.900;44.086;23.761;
1572;21.9;21.4;21.900;44.086;23.761;
1573;21.9;21.1;21.900;44.184;23.810;
1574;21.9;21.3;21.900;44.575;24.029;
1575;21.9;21.3;21.900;44.966;24.029;
1576;21.9;21.2;21.900;44.966;24.029;
1577;21.9;21.2;22.000;45.161;24.005;
1578;21.9;21.2;22.100;45.161;24.029;
1579;21.9;21.7;22.200;45.552;23.785;
1580;21.9;21.3;22.300;45.846;24.029;
1581;21.9;21.2;22.400;46.041;23.785;
1582;21.9;21.0;22.500;45.455;24.078;
1583;21.9;21.6;22.500;44.770;23.810;
1584;21.9;21.3;22.500;44.966;23.834;
1585;21.9;21.1;22.500;44.868;24.005;
1586;21.9;21.2;22.500;44.575;24.029;
1587;21.9;21.2;22.500;44.868;23.785;
1588;21.9;21.2;22.400;44.379;23.785;
1589;21.9;20.8;22.400;43.891;23.761;
1590;21.9;21.0;22.400;44.184;24.054;
1591;21.9;21.2;22.300;44.770;23.834;
1592;21.9;21.3;22.300;45.748;24.005;
1593;21.9;21.4;22.300;45.943;23.834;
1594;21.9;21.2;22.200;46.139;24.005;
1595;21.9;21.4;22.200;46.139;23.810;
1596;21.9;21.2;22.200;46.334;23.834;
1597;21.9;21.0;22.200;46.628;23.785;
1598;21.9;21.0;22.100;46.334;24.029;
1599;21.9;21.2;22.100;45.943;23.785;
1600;21.9;21.2;22.100;46.139;24.054;
1601;21.9;21.0;22.100;45.650;23.834;
1602;21.9;21.3;22.100;45.259;24.078;
1603;21.9;21.1;22.100;45.161;23.980;
1604;21.9;21.3;22.100;45.064;24.029;
1605;21.9;21.0;22.000;44.966;23.810;
1606;21.9;21.3;22.000;44.966;24.029;
1607;21.9;21.2;22.100;45.064;24.029;
1608;21.9;21.3;22.100;44.966;23.834;
1609;21.9;21.1;22.100;44.575;23.785;
1610;21.9;21.4;22.200;44.477;24.029;
1611;21.9;21.0;22.300;44.575;23.761;
1612;21.9;21.2;22.300;45.161;24.029;
1613;21.9;21.2;22.300;45.064;23.736;
1614;22.0;21.3;22.300;45.552;23.785;
1615;22.0;21.1;22.300;45.943;23.785;
1616;21.9;21.2;22.200;45.846;24.005;
1617;21.9;21.1;22.200;45.650;22.955;
1618;21.9;21.0;22.200;46.334;21.441;
1619;21.9;21.5;22.100;46.237;23.810;
1620;21.9;21.4;22.100;46.334;21.074;
1621;22.0;21.3;22.100;46.334;23.321;
1622;22.0;21.0;22.100;45.846;24.005;
1623;21.9;21.1;22.100;45.650;23.761;
1624;22.0;21.2;22.100;45.650;24.005;
1625;22.0;21.2;22.100;45.552;23.785;
1626;22.0;21.0;22.000;45.455;23.834;
1627;22.0;21.3;22.000;44.868;23.810;
1628;22.0;21.4;22.000;45.064;24.005;
1629;22.0;21.3;22.000;45.650;23.736;
1630;22.0;21.1;22.000;45.650;23.785;
1631;22.0;21.2;22.000;45.748;23.785;
1632;22.0;21.3;22.000;46.041;24.054;
1633;22.0;21.1;21.900;45.943;23.785;
1634;22.0;21.1;21.900;46.432;23.980;
1635;22.0;21.1;21.900;46.725;23.761;
1636;22.0;21.0;21.900;46.334;23.834;
1637;22.0;21.2;21.900;46.041;23.785;
1638;22.0;21.6;21.900;45.552;24.029;
1639;22.0;21.4;21.900;45.161;23.761;
1640;22.0;21.2;21.900;45.552;24.005;
1641;22.0;21.1;21.900;45.259;23.785;
1642;22.0;21.1;21.900;45.357;23.810;
1643;22.0;21.1;21.900;45.064;23.761;
1644;22.0;21.3;21.900;44.966;23.810;
1645;22.0;21.1;21.800;45.161;23.785;
1646;22.0;21.4;21.800;44.966;24.029;
1647;22.0;21.3;21.800;45.064;23.810;
1648;22.0;21.5;21.800;45.455;24.005;
1649;22.0;21.2;21.800;45.650;23.761;
1650;22.0;21.3;21.800;45.943;24.005;
1651;22.0;21.2;21.800;45.943;23.785;
1652;22.0;21.3;21.800;46.432;24.005;
1653;22.0;21.2;21.700;46.432;23.810;
1654;22.0;20.9;21.700;45.943;23.834;
1655;22.0;21.2;21.700;45.552;23.761;
1656;22.0;21.1;21.700;45.552;23.785;
1657;22.0;21.2;21.700;45.455;23.785;
1658;22.0;21.0;21.700;45.357;23.785;
1659;22.0;21.5;21.700;45.064;23.785;
1660;22.0;21.2;21.700;44.868;23.810;
1661;22.0;21.1;21.700;44.770;23.810;
1662;22.0;21.2;21.700;45.259;23.810;
1663;22.0;21.2;21.700;45.650;23.736;
1664;22.0;21.2;21.700;45.650;23.785;
1665;22.0;21.6;21.700;46.041;23.736;
1666;22.0;21.1;21.700;46.041;23.785;
1667;22.0;21.1;21.700;46.139;23.761;
1668;22.0;21.0;21.700;46.237;23.810;
1669;22.0;21.2;21.700;46.628;23.736;
1670;22.0;21.2;21.700;46.432;24.005;
1671;22.0;21.4;21.700;46.139;23.785;
1672;21.9;21.3;21.700;45.943;23.810;
1673;21.9;21.3;21.700;45.650;23.712;
1674;22.0;21.7;21.800;45.650;23.785;
1675;21.9;21.3;21.800;45.650;23.785;
1676;22.0;21.2;21.800;45.650;24.029;
1677;22.0;21.3;21.800;45.552;23.761;
1678;22.0;21.1;21.800;45.748;24.029;
1679;22.0;21.1;21.700;45.455;23.785;
1680;22.0;21.2;21.700;45.161;23.834;
1681;22.0;21.4;21.700;44.770;23.785;
1682;22.0;21.2;21.700;44.966;24.029;
1683;21.9;21.0;21.700;44.966;23.614;
1684;22.0;21.3;21.700;44.966;24.005;
1685;22.0;21.1;21.700;45.259;23.785;
1686;22.0;21.1;21.700;45.455;23.785;
1687;21.9;21.3;21.700;45.748;23.785;
1688;21.9;21.2;21.600;45.846;24.005;
1689;22.0;21.3;21.600;45.943;23.761;
1690;22.0;20.9;21.600;45.846;23.834;
1691;22.0;21.1;21.600;45.943;24.005;
1692;21.9;21.3;21.600;45.943;24.029;
1693;22.0;21.2;21.600;46.139;23.761;
1694;22.0;21.4;21.600;46.237;23.834;
1695;22.0;20.9;21.600;46.628;23.785;
1696;22.0;21.0;21.600;46.530;23.810;
1697;21.9;21.2;21.600;46.823;23.736;
1698;22.0;21.3;21.600;46.432;23.810;
1699;21.9;21.3;21.600;46.237;23.785;
1700;22.0;21.5;21.600;45.943;23.785;
1701;21.9;21.2;21.600;45.846;23.736;
1702;22.0;21.0;21.600;45.846;23.810;
1703;22.0;21.5;21.600;45.650;23.761;
1704;21.9;21.1;21.600;45.846;24.029;
1705;21.9;21.4;21.600;45.552;23.761;
1706;21.9;21.1;21.700;45.650;24.005;
1707;21.9;21.3;21.700;45.259;23.736;
1708;22.0;21.4;21.700;45.259;23.810;
1709;22.0;21.2;21.800;45.161;23.761;
1710;22.0;21.2;21.900;45.064;23.810;
1711;22.0;21.3;21.900;44.868;23.736;
1712;22.0;21.2;22.000;44.966;24.005;
1713;22.0;21.1;22.000;45.357;23.761;
1714;22.0;21.4;22.100;45.161;24.029;
1715;22.0;21.3;22.000;45.455;23.810;
1716;22.0;21.4;22.000;45.748;24.029;
1717;22.0;21.1;22.000;45.943;23.785;
1718;22.0;21.4;21.900;46.041;24.005;
1719;22.0;21.0;21.900;46.041;23.761;
1720;22.0;21.3;21.900;46.139;24.029;
1721;22.0;21.5;21.900;45.943;23.736;
1722;22.0;21.0;21.800;45.943;24.029;
1723;22.0;21.4;21.800;46.139;23.980;
1724;22.0;21.2;21.800;46.432;23.810;
1725;22.0;21.4;21.800;46.725;23.810;
1726;22.0;21.2;21.700;46.823;24.029;
1727;22.0;21.6;21.700;46.432;23.785;
1728;22.0;21.3;21.700;46.334;23.980;
1729;22.0;21.3;21.700;45.943;23.761;
1730;22.0;21.5;21.600;45.748;24.029;
1731;22.0;21.5;21.600;45.748;23.712;
1732;22.0;21.1;21.600;45.650;24.005;
1733;22.0;21.4;21.600;45.357;23.761;
1734;22.0;21.1;21.600;45.357;24.005;
1735;22.0;21.1;21.600;45.161;23.736;
1736;22.0;21.2;21.600;44.966;23.810;
1737;22.0;21.4;21.500;45.357;23.736;
1738;22.0;20.8;21.500;45.748;24.005;
1739;22.0;21.1;21.500;46.041;23.712;
1740;22.0;21.2;21.500;46.041;24.029;
1741;22.0;21.2;21.600;46.334;23.785;
1742;22.0;21.1;21.900;46.432;24.005;
1743;22.0;21.1;22.200;46.628;23.761;
1744;22.0;21.4;22.500;46.823;23.834;
1745;22.0;21.2;22.900;46.530;23.810;
1746;22.0;21.1;23.200;46.041;24.029;
1747;22.0;21.2;23.400;45.943;23.736;
1748;22.0;21.3;23.500;45.846;23.810;
1749;22.0;21.1;23.600;45.650;23.761;
1750;22.0;21.1;23.500;45.650;24.005;
1751;22.0;21.2;23.500;45.161;23.834;
1752;22.0;21.1;23.400;45.064;23.980;
1753;22.0;21.3;23.200;45.455;23.834;
1754;22.0;21.3;23.100;45.552;23.785;
1755;22.0;21.2;23.000;46.041;23.761;
1756;22.0;21.1;22.900;46.139;23.980;
1757;22.0;21.0;22.800;45.943;23.785;
1758;22.0;21.2;22.700;46.041;24.029;
1759;22.0;21.4;22.600;46.432;23.810;
1760;22.0;21.1;22.500;46.628;23.834;
1761;22.0;21.3;22.400;46.823;23.785;
1762;22.0;21.4;22.300;46.725;23.785;
1763;22.0;21.3;22.300;46.432;23.785;
1764;22.0;21.0;22.200;46.139;24.005;
1765;22.0;21.2;22.100;45.943;23.785;
1766;22.0;21.5;22.100;45.943;24.029;
1767;22.0;21.4;22.000;45.748;23.761;
1768;22.0;21.3;22.000;45.846;24.029;
1769;22.0;21.3;21.900;45.846;23.761;
1770;22.0;21.3;21.900;45.748;23.785;
1771;22.0;21.3;21.900;45.357;24.005;
1772;22.0;21.5;21.900;45.259;23.785;
1773;22.0;21.0;21.800;45.064;23.761;
1774;22.0;21.2;21.800;45.259;24.029;
1775;22.0;21.5;21.800;45.552;23.761;
1776;22.0;21.2;21.700;45.552;24.005;
1777;22.0;21.5;21.700;45.943;23.785;
1778;22.0;21.2;21.700;46.041;24.029;
1779;22.0;21.1;21.700;45.846;23.785;
1780;22.0;21.5;21.600;46.139;23.810;
1781;22.0;21.1;21.600;46.237;23.736;
1782;22.0;21.3;21.600;46.334;24.005;
1783;22.0;21.5;21.600;46.628;23.785;
1784;22.0;21.2;21.500;46.628;24.054;
1785;22.0;21.2;21.500;46.725;23.785;
1786;22.0;21.1;21.600;46.041;24.029;
1787;22.0;21.6;21.600;45.748;23.761;
1788;22.0;21.6;21.600;45.748;24.127;
1789;22.0;20.8;21.700;45.455;23.761;
1790;22.0;21.2;21.700;45.748;23.834;
1791;22.0;21.3;21.800;45.650;23.810;
1792;22.0;21.1;21.800;45.552;24.029;
1793;22.0;21.3;21.900;45.064;23.761;
1794;22.0;21.0;22.000;44.966;23.834;
1795;22.0;21.6;22.100;45.161;23.785;
1796;22.0;21.3;22.200;45.552;23.761;
1797;22.0;21.0;22.300;45.846;23.785;
1798;22.0;21.1;22.300;45.943;24.029;
1799;22.0;21.0;22.400;46.237;23.761;
1800;22.0;21.4;22.400;46.041;24.029;
1801;22.0;21.5;22.400;46.139;23.785;
1802;22.0;20.9;22.400;46.432;23.810;
1803;22.0;21.0;22.300;46.530;23.785;
1804;22.0;21.2;22.300;46.823;24.005;
1805;22.0;21.4;22.200;46.530;23.785;
1806;22.0;21.0;22.200;46.237;23.834;
1807;22.0;21.1;22.200;46.041;23.761;
1808;22.0;21.0;22.100;45.943;24.029;
1809;22.0;21.2;22.100;45.650;23.785;
1810;22.0;21.3;22.000;45.748;24.029;
1811;22.0;21.3;22.000;45.748;23.785;
1812;22.0;21.1;21.900;45.161;24.005;
1813;22.0;21.1;21.900;44.966;23.736;
1814;22.0;21.1;21.900;45.357;24.005;
1815;22.0;21.1;21.900;45.650;23.736;
1816;22.0;21.4;21.800;45.943;24.029;
1817;22.0;21.2;21.800;46.041;23.810;
1818;22.0;21.5;21.800;46.237;23.834;
1819;22.0;21.3;21.800;46.237;23.810;
1820;22.1;21.5;21.700;46.334;23.834;
1821;22.0;21.2;21.700;46.725;23.736;
1822;22.0;21.2;21.700;47.116;23.834;
1823;22.0;21.3;21.700;46.237;23.761;
1824;22.0;21.2;21.700;46.041;24.005;
1825;22.0;21.2;21.600;46.041;23.736;
1826;22.0;21.1;21.600;45.943;23.810;
1827;22.0;21.2;21.600;45.846;23.810;
1828;22.1;21.1;21.600;45.650;24.029;
1829;22.0;21.3;21.600;45.259;23.761;
1830;22.0;21.2;21.600;45.357;23.785;
1831;22.0;21.1;21.600;45.846;23.785;
1832;22.0;21.4;21.500;46.237;24.029;
1833;22.0;21.3;21.500;46.334;23.761;
1834;22.0;21.1;21.500;46.237;23.810;
1835;22.1;21.6;21.500;46.041;23.785;
1836;22.0;21.3;21.500;46.628;23.980;
1837;22.0;21.0;21.500;46.432;23.736;
1838;22.0;21.0;21.500;45.748;23.639;
1839;22.0;21.0;21.500;45.455;23.639;
1840;22.0;21.2;21.500;45.357;23.687;
1841;22.1;20.9;21.500;45.259;23.639;
1842;22.0;21.4;21.500;45.064;23.687;
1843;22.0;21.2;21.400;44.966;23.639;
1844;22.0;21.2;21.400;44.966;23.834;
1845;22.0;21.1;21.400;45.161;23.712;
1846;22.0;21.0;21.400;46.041;23.980;
1847;22.0;21.4;21.300;58.749;23.736;
1848;22.0;21.4;21.300;25.318;23.834;
1849;22.0;21.0;21.300;25.904;23.761;
1850;22.0;21.1;21.300;22.678;23.785;
1851;22.0;21.2;21.200;23.558;23.736;
1852;22.0;21.4;21.200;24.829;23.785;
1853;22.0;21.2;21.200;25.122;23.785;
1854;22.0;21.2;21.200;24.927;24.005;
1855;22.0;21.1;21.100;24.731;23.736;
1856;22.0;21.3;21.100;24.536;23.419;
