Reading data until stopped:
Time;airTMP;soilTMP;airHUM;soilHUM;light
24593;18.5;19.5;29.6;99.3;0.7;
24594;18.5;19.5;29.6;99.2;1.4;
24595;18.4;19.3;29.6;99.2;0.7;
24596;18.4;19.3;29.6;99.2;1.4;
24597;18.4;19.6;29.6;99.3;0.7;
24598;18.4;19.4;29.6;99.3;1.1;
24599;18.4;19.5;29.6;99.3;0.7;
24600;18.4;19.2;29.6;99.3;1.5;
24601;18.5;19.2;29.7;99.3;0.7;
24602;18.4;19.5;29.7;99.3;1.4;
24603;18.4;19.5;29.6;99.3;0.7;
24604;18.4;19.7;29.6;99.3;1.4;
24605;18.5;19.4;29.6;99.3;0.8;
24606;18.5;19.6;29.6;99.3;1.3;
24607;18.4;19.6;29.6;99.2;0.7;
24608;18.4;19.3;29.6;99.2;1.3;
24609;18.4;19.5;29.6;99.2;0.7;
24610;18.4;19.5;29.6;99.2;1.1;
24611;18.4;19.5;29.6;99.2;0.7;
24612;18.4;19.5;29.6;99.3;1.2;
24613;18.4;19.4;29.6;99.2;0.7;
24614;18.4;19.3;29.6;99.2;1.2;
24615;18.4;19.6;29.6;99.2;0.7;
24616;18.4;19.5;29.6;99.2;1.1;
24617;18.4;19.2;29.6;99.2;0.7;
24618;18.4;19.4;29.6;99.2;1.1;
24619;18.4;19.5;29.6;99.3;0.7;
24620;18.4;19.4;29.6;99.3;1.4;
24621;18.4;19.6;29.6;99.3;0.7;
24622;18.4;19.5;29.6;99.2;1.3;
24623;18.4;19.5;29.6;99.3;0.7;
24624;18.4;19.8;29.6;99.3;1.4;
24625;18.4;19.4;29.6;99.3;0.7;
24626;18.4;19.4;29.6;99.3;1.3;
24627;18.4;19.6;29.6;99.3;0.7;
24628;18.4;19.5;29.6;99.3;1.4;
24629;18.4;19.6;29.6;99.3;0.7;
24630;18.4;19.6;29.6;99.3;1.4;
24631;18.4;19.5;29.6;99.3;0.7;
24632;18.4;19.2;29.6;99.3;1.4;
24633;18.4;19.4;29.6;99.3;0.7;
24634;18.4;19.3;29.6;99.3;1.4;
24635;18.4;19.6;29.6;99.3;0.7;
24636;18.4;19.6;29.6;99.3;1.4;
24637;18.4;19.0;29.6;99.3;0.7;
24638;18.4;19.4;29.6;99.3;1.1;
24639;18.4;19.5;29.6;99.3;0.7;
24640;18.4;19.2;29.6;99.2;1.4;
24641;18.4;19.5;29.6;99.3;0.7;
24642;18.4;19.3;29.6;99.2;1.1;
24643;18.4;19.3;29.6;99.3;0.7;
24644;18.4;19.7;29.6;99.3;1.3;
24645;18.4;19.5;29.6;99.3;0.7;
24646;18.4;19.4;29.6;99.3;1.3;
24647;18.4;19.2;29.6;99.3;0.7;
24648;18.4;19.2;29.6;99.3;1.4;
24649;18.4;19.5;29.6;99.2;0.7;
24650;18.4;19.4;29.6;99.2;1.1;
24651;18.4;19.6;29.6;99.2;0.7;
24652;18.4;19.5;29.6;99.2;1.4;
24653;18.4;19.5;29.6;99.2;0.7;
24654;18.4;19.6;29.6;99.2;1.3;
24655;18.4;19.1;29.6;99.3;0.7;
24656;18.4;19.2;29.6;99.3;1.3;
24657;18.4;19.3;29.6;99.3;0.7;
24658;18.4;19.5;29.6;99.3;1.1;
24659;18.4;19.5;29.6;99.3;0.7;
24660;18.4;19.4;29.6;99.3;1.4;
24661;18.4;19.4;29.6;99.3;0.8;
24662;18.4;19.6;29.6;99.3;1.3;
24663;18.4;19.3;29.6;99.3;0.7;
24664;18.4;19.4;29.6;99.3;1.4;
24665;18.4;19.6;29.6;99.3;0.7;
24666;18.4;19.2;29.6;99.3;1.3;
24667;18.4;19.6;29.6;99.3;0.7;
24668;18.4;19.7;29.6;99.3;1.4;
24669;18.4;19.3;29.6;99.3;0.7;
24670;18.4;19.1;29.6;99.3;1.4;
24671;18.4;19.4;29.6;99.2;0.7;
24672;18.4;19.6;29.6;99.3;1.4;
24673;18.4;19.6;29.6;99.3;0.7;
24674;18.4;19.7;29.6;99.3;1.4;
24675;18.4;19.8;29.6;99.3;0.7;
24676;18.4;19.5;29.6;99.2;1.2;
24677;18.4;19.6;29.6;99.3;0.7;
24678;18.4;19.8;29.6;99.3;1.4;
24679;18.4;19.5;29.6;99.3;0.7;
24680;18.4;19.3;29.6;99.2;1.4;
24681;18.4;19.6;29.6;99.3;0.7;
24682;18.4;19.2;29.6;99.3;1.4;
24683;18.4;19.5;29.6;99.3;0.7;
24684;18.4;19.3;29.6;99.3;1.4;
24685;18.4;19.4;29.6;99.3;0.7;
24686;18.4;19.3;29.6;99.3;1.4;
24687;18.4;19.2;29.6;99.3;0.7;
24688;18.4;19.3;29.6;99.3;1.4;
24689;18.4;19.3;29.6;99.3;0.7;
24690;18.4;19.3;29.6;99.3;1.3;
24691;18.4;19.7;29.6;99.2;0.7;
24692;18.4;19.5;29.6;99.3;1.4;
24693;18.4;19.4;29.6;99.2;0.7;
24694;18.4;19.1;29.6;99.3;1.2;
24695;18.4;19.4;29.6;99.3;0.7;
24696;18.4;19.4;29.6;99.3;1.4;
24697;18.4;19.4;29.6;99.2;0.7;
24698;18.4;19.3;29.6;99.2;1.1;
24699;18.4;19.4;29.6;99.3;0.7;
24700;18.4;19.3;29.6;99.2;1.3;
24701;18.4;19.3;29.6;99.2;0.7;
24702;18.4;19.4;29.6;99.2;1.3;
24703;18.4;19.3;29.6;99.2;0.7;
24704;18.4;19.2;29.6;99.2;1.4;
24705;18.4;19.5;29.6;99.2;0.7;
24706;18.4;19.6;29.6;99.2;1.4;
24707;18.4;19.4;29.6;99.2;0.7;
24708;18.4;19.3;29.6;99.2;1.4;
24709;18.4;19.6;29.6;99.2;0.7;
24710;18.4;19.0;29.6;99.2;1.1;
24711;18.4;19.5;29.6;99.2;0.7;
24712;18.4;19.3;29.6;99.2;1.4;
24713;18.4;19.3;29.6;99.2;0.7;
24714;18.4;19.4;29.6;99.2;1.1;
24715;18.4;19.3;29.6;99.2;0.7;
24716;18.4;19.4;29.6;99.2;1.4;
24717;18.4;19.4;29.6;99.2;0.7;
24718;18.4;19.4;29.6;99.2;1.1;
24719;18.4;19.4;29.6;99.2;0.7;
24720;18.4;19.4;29.6;99.2;1.3;
24721;18.4;19.3;29.6;99.2;0.7;
24722;18.4;19.5;29.6;99.2;1.4;
24723;18.4;19.6;29.6;99.2;0.7;
24724;18.4;19.5;29.6;99.2;1.3;
24725;18.4;19.5;29.6;99.2;0.7;
24726;18.4;19.3;29.6;99.2;1.4;
24727;18.4;19.2;29.6;99.2;0.7;
24728;18.4;19.0;29.6;99.2;1.4;
24729;18.4;19.2;29.6;99.3;0.7;
24730;18.4;19.3;29.6;99.2;1.4;
24731;18.4;19.1;29.6;99.3;0.7;
24732;18.4;19.4;29.6;99.2;1.1;
24733;18.4;19.3;29.7;99.3;0.7;
24734;18.4;19.4;29.6;99.3;1.4;
24735;18.4;19.3;29.6;99.3;0.7;
24736;18.4;19.3;29.6;99.2;1.4;
24737;18.4;19.4;29.6;99.2;0.7;
24738;18.4;19.8;29.6;99.3;1.3;
24739;18.4;19.4;29.6;99.3;0.7;
24740;18.4;19.6;29.6;99.3;1.4;
24741;18.4;19.5;29.6;99.3;0.7;
24742;18.4;19.4;29.6;99.3;1.1;
24743;18.4;19.1;29.6;99.3;0.7;
24744;18.4;19.4;29.6;99.3;1.1;
24745;18.4;19.5;29.6;99.3;0.7;
24746;18.4;19.3;29.6;99.3;1.3;
24747;18.4;19.6;29.6;99.3;0.7;
24748;18.4;20.5;29.6;99.3;1.2;
24749;18.4;19.8;29.6;99.2;0.7;
24750;18.4;19.2;29.6;99.3;1.1;
24751;18.4;19.5;29.6;99.3;0.7;
24752;18.4;19.4;29.6;99.3;1.4;
24753;18.4;19.6;29.6;99.3;0.7;
24754;18.4;19.3;29.6;99.3;1.4;
24755;18.4;19.6;29.6;99.3;0.7;
24756;18.4;19.8;29.6;99.3;1.4;
24757;18.4;19.3;29.6;99.3;0.8;
24758;18.4;19.4;29.6;99.3;1.3;
24759;18.4;19.8;29.6;99.3;0.7;
24760;18.4;19.3;29.6;99.3;1.4;
24761;18.4;19.4;29.6;99.3;0.7;
24762;18.4;19.6;29.6;99.3;1.2;
24763;18.4;19.5;29.6;99.3;0.7;
24764;18.4;19.4;29.6;99.3;1.4;
24765;18.5;19.4;29.6;99.3;0.7;
24766;18.5;19.3;29.6;99.3;1.3;
24767;18.4;19.4;29.6;99.3;0.7;
24768;18.4;19.3;29.6;99.3;1.4;
24769;18.5;19.3;29.6;99.3;0.7;
24770;18.4;19.4;29.6;99.3;1.2;
24771;18.4;19.3;29.6;99.3;0.7;
24772;18.5;19.5;29.6;99.3;1.3;
24773;18.5;19.1;29.6;99.2;0.7;
24774;18.4;19.5;29.6;99.2;1.4;
24775;18.4;19.5;29.6;99.3;0.7;
24776;18.4;19.4;29.6;99.3;1.2;
24777;18.4;19.3;29.6;99.3;0.7;
24778;18.5;19.5;29.6;99.3;1.3;
24779;18.4;19.1;29.6;99.3;0.7;
24780;18.4;19.4;29.6;99.3;1.4;
24781;18.5;19.1;29.6;99.3;1.0;
24782;18.5;19.4;29.6;99.3;1.4;
24783;18.5;19.4;29.6;99.3;0.7;
24784;18.4;19.5;29.6;99.3;1.4;
24785;18.4;19.5;29.6;99.2;0.7;
24786;18.4;19.4;29.6;99.3;1.1;
24787;18.4;19.5;29.6;99.3;0.7;
24788;18.4;19.5;29.6;99.2;1.4;
24789;18.4;19.5;29.6;99.3;0.7;
24790;18.5;19.4;29.6;99.3;1.2;
24791;18.5;19.6;29.6;99.3;0.7;
24792;18.4;19.6;29.6;99.3;1.2;
24793;18.5;19.7;29.6;99.2;0.7;
24794;18.4;19.7;29.6;99.3;1.4;
24795;18.5;19.6;29.6;99.3;0.7;
24796;18.5;19.4;29.6;99.3;1.4;
24797;18.5;19.4;29.6;99.3;0.7;
24798;18.4;19.6;29.6;99.2;1.3;
24799;18.4;19.3;29.6;99.3;0.7;
24800;18.4;19.5;29.6;99.3;1.4;
24801;18.5;19.2;29.6;99.2;0.7;
24802;18.4;19.4;29.6;99.2;1.1;
24803;18.4;19.5;29.6;99.2;0.8;
24804;18.4;19.7;29.6;99.2;1.2;
24805;18.4;19.0;29.6;99.2;0.7;
24806;18.5;19.1;29.6;99.2;1.3;
24807;18.4;19.3;29.6;99.2;0.7;
24808;18.5;19.3;29.6;99.2;1.4;
24809;18.4;19.5;29.6;99.2;0.7;
24810;18.5;19.1;29.6;99.2;1.4;
24811;18.4;19.5;29.6;99.2;0.7;
24812;18.4;19.5;29.6;99.2;1.4;
24813;18.4;19.6;29.6;99.2;0.7;
24814;18.4;19.4;29.6;99.3;1.4;
24815;18.4;19.3;29.6;99.2;0.7;
24816;18.4;19.4;29.6;99.2;1.3;
24817;18.4;19.7;29.6;99.2;0.7;
24818;18.5;19.4;29.6;99.2;1.3;
24819;18.5;19.3;29.6;99.2;0.7;
24820;18.4;19.5;29.6;99.2;1.3;
24821;18.4;19.6;29.6;99.2;0.7;
24822;18.4;19.2;29.6;99.2;1.4;
24823;18.5;19.5;29.6;99.3;0.7;
24824;18.4;19.3;29.6;99.3;1.4;
24825;18.5;19.1;29.6;99.2;0.7;
24826;18.4;19.5;29.6;99.2;1.4;
24827;18.4;19.4;29.6;99.2;0.7;
24828;18.4;19.5;29.6;99.3;1.2;
24829;18.4;19.3;29.6;99.3;0.7;
24830;18.4;19.2;29.6;99.2;1.1;
24831;18.4;19.1;29.6;99.3;0.7;
24832;18.4;19.5;29.6;99.2;1.4;
24833;18.4;19.3;29.6;99.3;0.7;
24834;18.4;19.2;29.6;99.2;1.4;
24835;18.4;19.4;29.6;99.2;0.7;
24836;18.4;19.6;29.6;99.3;1.4;
24837;18.4;19.4;29.6;99.3;0.7;
24838;18.4;19.4;29.6;99.3;1.2;
24839;18.4;19.7;29.6;99.3;0.7;
24840;18.4;19.4;29.6;99.3;1.4;
24841;18.4;19.4;29.6;99.3;0.7;
24842;18.4;19.3;29.6;99.3;1.2;
24843;18.5;19.4;29.6;99.3;0.8;
24844;18.4;19.3;29.6;99.3;1.4;
24845;18.5;19.6;29.6;99.3;0.7;
24846;18.4;19.5;29.6;99.3;1.4;
24847;18.5;19.5;29.6;99.3;0.7;
24848;18.5;19.3;29.6;99.3;1.3;
24849;18.4;19.3;29.6;99.3;0.7;
24850;18.4;19.7;29.6;99.3;1.4;
24851;18.4;19.6;29.6;99.3;0.8;
24852;18.4;19.7;29.6;99.3;1.3;
24853;18.5;19.7;29.6;99.3;0.7;
24854;18.5;19.5;29.6;99.3;1.4;
24855;18.4;19.7;29.6;99.3;0.7;
24856;18.4;19.5;29.6;99.3;1.3;
24857;18.4;19.6;29.6;99.3;0.7;
24858;18.5;19.2;29.6;99.3;1.1;
24859;18.4;19.6;29.6;99.3;0.7;
24860;18.5;19.5;29.6;99.3;1.4;
24861;18.4;19.2;29.6;99.3;0.7;
24862;18.5;19.8;29.6;99.3;1.4;
24863;18.4;19.2;29.6;99.3;0.7;
24864;18.4;19.3;29.6;99.3;1.4;
24865;18.4;19.4;29.6;99.3;0.7;
24866;18.4;19.5;29.6;99.3;1.1;
24867;18.4;19.4;29.6;99.3;0.7;
24868;18.4;19.4;29.6;99.3;1.4;
24869;18.4;19.4;29.6;99.3;0.7;
24870;18.4;19.6;29.6;99.3;1.3;
24871;18.4;19.4;29.6;99.3;0.7;
24872;18.4;19.3;29.6;99.3;1.3;
24873;18.4;19.2;29.6;99.3;0.7;
24874;18.4;19.7;29.6;99.3;1.3;
24875;18.4;19.4;29.6;99.3;0.8;
24876;18.4;19.3;29.6;99.3;1.4;
24877;18.4;19.2;29.6;99.3;0.7;
24878;18.4;19.3;29.6;99.3;1.4;
24879;18.4;19.3;29.6;99.3;0.7;
24880;18.4;19.4;29.6;99.2;1.4;
24881;18.4;19.6;29.6;99.3;0.7;
24882;18.4;19.6;29.6;99.3;1.3;
24883;18.4;19.5;29.6;99.3;0.7;
24884;18.4;19.1;29.6;99.3;1.3;
24885;18.4;19.7;29.6;99.2;0.6;
24886;18.4;19.5;29.6;99.3;1.3;
24887;18.4;19.7;29.6;99.2;0.8;
24888;18.4;19.5;29.6;99.2;1.4;
24889;18.4;19.3;29.6;99.2;0.7;
24890;18.4;19.5;29.6;99.2;1.4;
24891;18.4;19.2;29.6;99.2;0.7;
24892;18.4;19.3;29.6;99.2;1.3;
24893;18.4;19.2;29.6;99.2;0.7;
24894;18.4;19.4;29.6;99.2;1.3;
24895;18.4;19.4;29.6;99.2;0.7;
24896;18.4;19.3;29.6;99.3;1.4;
24897;18.4;19.6;29.6;99.3;0.7;
24898;18.4;19.6;29.6;99.2;1.2;
24899;18.4;19.5;29.6;99.3;0.7;
24900;18.4;19.5;29.6;99.2;1.4;
24901;18.4;19.6;29.6;99.2;0.7;
24902;18.4;19.6;29.6;99.3;1.1;
24903;18.4;19.4;29.6;99.2;0.7;
24904;18.4;19.2;29.6;99.2;1.4;
24905;18.4;19.3;29.6;99.3;0.7;
24906;18.4;19.4;29.6;99.2;1.3;
24907;18.4;19.1;29.6;99.3;0.7;
24908;18.4;19.5;29.6;99.2;1.4;
24909;18.4;19.2;29.6;99.2;0.7;
24910;18.4;19.4;29.6;99.3;1.3;
24911;18.4;19.7;29.6;99.3;0.7;
24912;18.4;19.3;29.6;99.2;1.4;
24913;18.4;19.3;29.6;99.2;0.7;
24914;18.4;19.1;29.6;99.3;1.1;
24915;18.4;19.3;29.6;99.2;0.8;
24916;18.4;19.0;29.6;99.2;1.4;
24917;18.4;19.3;29.6;99.3;0.7;
24918;18.4;19.2;29.6;99.2;1.2;
24919;18.4;19.6;29.6;99.2;0.7;
24920;18.4;19.4;29.6;99.2;1.4;
24921;18.4;19.6;29.6;99.2;0.7;
24922;18.4;19.6;29.6;99.2;1.3;
24923;18.4;19.5;29.6;99.2;0.7;
24924;18.4;19.3;29.6;99.2;1.4;
24925;18.4;19.5;29.6;99.2;0.7;
24926;18.4;19.3;29.6;99.2;1.3;
24927;18.4;19.6;29.6;99.2;0.7;
24928;18.4;19.5;29.6;99.2;1.4;
24929;18.4;19.3;29.6;99.2;0.7;
24930;18.4;19.2;29.6;99.2;1.1;
24931;18.4;19.5;29.6;99.2;0.7;
24932;18.4;19.3;29.6;99.2;1.4;
24933;18.4;19.3;29.6;99.2;0.6;
24934;18.4;19.2;29.6;99.2;1.1;
24935;18.4;19.7;29.6;99.2;0.7;
24936;18.4;19.4;29.6;99.2;1.4;
24937;18.4;19.5;29.6;99.2;0.8;
24938;18.4;19.3;29.6;99.2;1.4;
24939;18.4;19.3;29.6;99.2;0.7;
24940;18.4;19.6;29.6;99.2;1.4;
24941;18.4;19.6;29.6;99.2;0.7;
24942;18.4;19.5;29.6;99.3;1.4;
24943;18.4;19.6;29.6;99.2;0.7;
24944;18.4;19.4;29.6;99.2;1.4;
24945;18.4;19.4;29.7;99.2;0.7;
24946;18.4;19.8;29.7;99.2;1.3;
24947;18.4;19.6;29.7;99.2;0.7;
24948;18.4;19.5;29.7;99.2;1.2;
24949;18.4;19.2;29.7;99.2;0.7;
24950;18.4;19.6;29.7;99.2;1.1;
24951;18.4;19.7;29.7;99.3;0.7;
24952;18.4;19.8;29.7;99.2;1.4;
24953;18.4;19.3;29.7;99.3;0.7;
24954;18.4;19.8;29.7;99.3;1.3;
24955;18.4;19.5;29.6;99.2;0.7;
24956;18.4;19.5;29.6;99.3;1.3;
24957;18.4;19.4;29.6;99.2;0.7;
24958;18.4;19.3;29.6;99.3;1.4;
24959;18.4;19.0;29.6;99.3;0.7;
24960;18.4;19.5;29.6;99.3;1.3;
24961;18.4;19.5;29.6;99.3;0.7;
24962;18.4;19.4;29.6;99.3;1.2;
24963;18.4;19.3;29.7;99.3;0.7;
24964;18.4;18.8;29.7;99.3;1.1;
24965;18.4;19.1;29.7;99.3;0.7;
24966;18.4;19.4;29.7;99.3;1.1;
24967;18.4;19.2;29.7;99.3;0.7;
24968;18.4;19.4;29.7;99.3;1.2;
24969;18.4;19.6;29.7;99.3;0.7;
24970;18.4;19.5;29.7;99.3;1.2;
24971;18.4;19.2;29.7;99.3;0.7;
24972;18.4;19.4;29.7;99.3;1.1;
24973;18.4;19.2;29.7;99.3;0.7;
24974;18.4;19.4;29.7;99.3;1.4;
24975;18.4;19.5;29.7;99.3;0.7;
24976;18.4;19.4;29.7;99.3;1.4;
24977;18.4;19.5;29.7;99.3;0.8;
24978;18.4;19.3;29.7;99.3;1.4;
24979;18.4;19.2;29.7;99.3;0.8;
24980;18.4;19.5;29.7;99.3;1.4;
24981;18.4;19.2;29.7;99.3;0.7;
24982;18.4;19.6;29.7;99.3;1.1;
24983;18.4;19.4;29.7;99.3;0.7;
24984;18.4;19.5;29.7;99.3;1.1;
24985;18.4;19.3;29.7;99.3;0.7;
24986;18.4;19.2;29.7;99.3;1.1;
24987;18.4;19.5;29.7;99.3;0.7;
24988;18.4;19.5;29.7;99.2;1.2;
24989;18.4;19.7;29.7;99.3;0.7;
24990;18.4;19.7;29.7;99.3;1.3;
24991;18.4;19.3;29.7;99.2;0.7;
24992;18.4;19.7;29.7;99.3;1.4;
24993;18.4;19.4;29.7;99.3;0.7;
24994;18.4;19.4;29.7;99.3;1.2;
24995;18.4;19.5;29.7;99.3;0.7;
24996;18.4;19.3;29.7;99.2;1.4;
24997;18.4;19.5;29.7;99.3;0.7;
24998;18.4;19.7;29.6;99.3;1.4;
24999;18.4;19.5;29.6;99.3;0.6;
25000;18.4;19.3;29.6;99.3;1.4;
25001;18.4;19.0;29.6;99.3;0.7;
25002;18.4;19.3;29.6;99.3;1.2;
25003;18.4;19.2;29.6;99.3;0.7;
25004;18.4;19.1;29.7;99.3;1.4;
25005;18.4;19.5;29.6;99.3;0.8;
25006;18.4;19.6;29.6;99.3;1.3;
25007;18.4;19.9;29.6;99.3;0.7;
25008;18.4;19.3;29.6;99.3;1.4;
25009;18.4;19.3;29.6;99.3;0.7;
25010;18.4;19.0;29.6;99.3;1.4;
25011;18.4;19.4;29.6;99.3;0.7;
25012;18.4;19.4;29.6;99.3;1.2;
25013;18.4;19.3;29.6;99.3;0.7;
25014;18.4;19.7;29.6;99.3;1.3;
25015;18.4;19.3;29.6;99.3;0.7;
25016;18.4;19.4;29.6;99.3;1.4;
25017;18.4;19.7;29.6;99.3;0.7;
25018;18.4;19.5;29.6;99.3;1.3;
25019;18.4;19.8;29.6;99.3;0.8;
25020;18.4;19.1;29.6;99.3;1.4;
25021;18.4;19.4;29.6;99.3;0.7;
25022;18.4;19.6;29.6;99.3;1.4;
25023;18.4;19.5;29.6;99.3;0.7;
25024;18.4;19.4;29.6;99.3;1.4;
25025;18.4;19.4;29.6;99.3;0.7;
25026;18.4;19.6;29.6;99.3;1.3;
25027;18.4;19.5;29.6;99.3;0.7;
25028;18.4;19.2;29.6;99.3;1.3;
25029;18.4;19.5;29.6;99.3;0.8;
25030;18.4;19.5;29.6;99.3;1.3;
25031;18.4;19.2;29.6;99.3;0.7;
25032;18.4;19.3;29.6;99.3;1.4;
25033;18.4;19.2;29.6;99.3;0.7;
25034;18.4;19.3;29.6;99.3;1.4;
25035;18.4;19.4;29.6;99.3;0.7;
25036;18.4;19.6;29.6;99.3;1.4;
25037;18.4;19.0;29.6;99.3;0.7;
25038;18.4;19.6;29.6;99.3;1.4;
25039;18.4;19.7;29.6;99.3;0.7;
25040;18.4;19.4;29.6;99.3;1.4;
25041;18.4;19.2;29.6;99.3;0.7;
25042;18.4;19.2;29.6;99.3;1.3;
25043;18.4;19.0;29.6;99.3;0.7;
25044;18.4;19.3;29.6;99.3;1.3;
25045;18.4;19.4;29.6;99.3;0.7;
25046;18.4;19.4;29.6;99.3;1.4;
25047;18.4;19.3;29.6;99.3;0.7;
25048;18.4;19.6;29.6;99.3;1.2;
25049;18.4;19.3;29.6;99.3;0.7;
25050;18.4;19.6;29.6;99.3;1.1;
25051;18.4;19.6;29.6;99.3;0.7;
25052;18.5;19.4;29.6;99.3;1.2;
25053;18.4;19.5;29.6;99.3;0.7;
25054;18.4;19.3;29.6;99.3;1.2;
25055;18.4;19.3;29.6;99.3;0.7;
25056;18.4;19.4;29.6;99.2;1.4;
25057;18.4;19.8;29.6;99.2;0.7;
25058;18.4;19.2;29.6;99.2;1.1;
25059;18.4;19.6;29.6;99.2;0.6;
25060;18.4;19.4;29.6;99.3;1.2;
25061;18.4;19.4;29.6;99.2;0.7;
25062;18.4;19.3;29.6;99.2;1.3;
25063;18.4;19.4;29.6;99.2;0.7;
25064;18.4;19.2;29.6;99.2;1.3;
25065;18.4;19.2;29.6;99.2;0.7;
25066;18.4;19.3;29.6;99.2;1.1;
25067;18.4;19.3;29.6;99.2;0.7;
25068;18.4;19.5;29.6;99.2;1.4;
25069;18.4;19.4;29.6;99.3;0.7;
25070;18.4;19.3;29.6;99.3;1.2;
25071;18.4;19.6;29.6;99.3;0.7;
25072;18.4;19.2;29.5;99.3;1.4;
25073;18.4;19.3;29.5;99.3;0.7;
25074;18.4;19.4;29.5;99.3;1.1;
25075;18.4;19.5;29.5;99.3;0.7;
25076;18.4;19.6;29.5;99.3;1.4;
25077;18.4;19.4;29.5;99.3;0.7;
25078;18.4;19.2;29.5;99.3;1.2;
25079;18.4;19.4;29.5;99.3;0.6;
25080;18.4;19.5;29.5;99.3;1.4;
25081;18.4;19.0;29.5;99.3;1.0;
25082;18.4;19.3;29.5;99.3;1.4;
25083;18.4;19.4;29.5;99.2;0.7;
25084;18.4;19.4;29.6;99.3;1.4;
25085;18.4;19.4;29.6;99.3;0.7;
25086;18.4;19.3;29.6;99.3;1.3;
25087;18.4;19.5;29.6;99.3;0.8;
25088;18.4;19.9;29.6;99.3;1.4;
25089;18.4;19.5;29.6;99.3;0.7;
25090;18.4;19.6;29.6;99.3;1.4;
25091;18.4;19.5;29.6;99.3;0.7;
25092;18.4;19.4;29.6;99.3;1.4;
25093;18.4;19.5;29.6;99.3;0.7;
25094;18.4;19.4;29.6;99.3;1.2;
25095;18.4;19.2;29.6;99.3;0.7;
25096;18.4;19.2;29.6;99.3;1.3;
25097;18.4;19.3;29.6;99.3;0.7;
25098;18.4;19.5;29.6;99.3;1.4;
25099;18.4;19.3;29.6;99.3;0.8;
25100;18.4;19.4;29.6;99.3;1.4;
25101;18.4;19.1;29.6;99.3;0.7;
25102;18.4;19.0;29.6;99.3;1.3;
25103;18.4;19.5;29.6;99.3;0.7;
25104;18.4;19.4;29.6;99.3;1.4;
25105;18.4;19.4;29.6;99.3;0.8;
25106;18.4;19.3;29.6;99.3;1.2;
25107;18.4;19.4;29.6;99.3;0.7;
25108;18.4;19.6;29.6;99.3;1.4;
25109;18.4;19.3;29.6;99.3;0.7;
25110;18.4;19.6;29.6;99.3;1.4;
25111;18.4;19.3;29.6;99.3;0.7;
25112;18.4;19.4;29.6;99.3;1.5;
25113;18.4;19.4;29.6;99.2;0.7;
25114;18.4;19.3;29.5;99.3;1.2;
25115;18.4;19.4;29.5;99.3;0.7;
25116;18.4;19.1;29.5;99.2;1.4;
25117;18.4;19.3;29.5;99.3;0.7;
25118;18.4;19.4;29.5;99.3;1.3;
25119;18.4;19.4;29.5;99.2;0.7;
25120;18.4;19.7;29.5;99.2;1.4;
25121;18.4;19.4;29.5;99.3;0.7;
25122;18.4;19.4;29.5;99.3;1.2;
25123;18.4;19.5;29.5;99.2;0.7;
25124;18.4;19.5;29.5;99.2;1.3;
25125;18.4;19.5;29.5;99.3;0.7;
25126;18.4;19.6;29.5;99.3;1.3;
25127;18.4;19.3;29.5;99.3;0.7;
25128;18.4;19.3;29.5;99.2;1.4;
25129;18.4;19.5;29.6;99.2;0.6;
25130;18.4;19.3;29.6;99.2;1.4;
25131;18.4;19.6;29.6;99.2;0.7;
25132;18.4;19.3;29.6;99.2;1.3;
25133;18.4;19.5;29.6;99.3;0.7;
25134;18.4;19.4;29.6;99.3;1.4;
25135;18.4;19.5;29.6;99.2;0.7;
25136;18.4;19.3;29.6;99.2;1.4;
25137;18.4;19.4;29.6;99.2;0.6;
25138;18.4;19.6;29.6;99.2;1.4;
25139;18.4;19.5;29.6;99.2;0.7;
25140;18.4;19.7;29.6;99.2;1.3;
25141;18.4;19.6;29.6;99.2;0.7;
25142;18.4;19.2;29.6;99.2;1.3;
25143;18.4;19.5;29.6;99.3;0.7;
25144;18.4;19.1;29.6;99.3;1.4;
25145;18.4;19.3;29.6;99.3;0.7;
25146;18.4;19.2;29.6;99.2;1.3;
25147;18.4;19.4;29.6;99.3;0.7;
25148;18.4;19.4;29.6;99.2;1.1;
25149;18.4;19.5;29.6;99.3;0.7;
25150;18.4;19.6;29.6;99.3;1.3;
25151;18.4;19.5;29.6;99.3;0.7;
25152;18.4;19.3;29.6;99.2;1.4;
25153;18.4;19.5;29.6;99.3;0.7;
25154;18.4;19.2;29.6;99.3;1.3;
25155;18.4;19.6;29.6;99.3;0.7;
25156;18.4;19.4;29.6;99.3;1.4;
25157;18.4;19.5;29.6;99.3;0.7;
25158;18.4;19.4;29.6;99.3;1.4;
25159;18.4;19.2;29.6;99.3;0.8;
25160;18.4;19.5;29.6;99.3;1.4;
25161;18.4;19.5;29.6;99.3;0.7;
25162;18.4;19.5;29.6;99.3;1.4;
25163;18.4;19.7;29.6;99.3;0.7;
25164;18.4;19.3;29.6;99.3;1.4;
25165;18.4;19.3;29.6;99.3;0.7;
25166;18.4;19.5;29.6;99.2;1.4;
25167;18.4;19.6;29.6;99.3;0.7;
25168;18.4;19.4;29.6;99.2;1.3;
25169;18.4;19.4;29.6;99.3;0.7;
25170;18.4;19.4;29.6;99.2;1.3;
25171;18.4;19.9;29.6;99.3;0.7;
25172;18.4;19.3;29.6;99.2;1.4;
25173;18.4;19.1;29.6;99.2;0.7;
